Date,Time,Milliseconds,Log Level,Process ID,Thread ID,Event Type,Source,Description
2022-12-15,11:07:39,573,1,"#00002254","#00002698","info   ","usrtimecnt","USERTIMESetParams 0x9AA27C0"
2022-12-15,11:07:39,584,1,"#00002254","#00002698","info   ","usrtimecnt","Initialize for new thread (0x2698, 0x9AAA920)"
2022-12-15,11:07:39,584,1,"#00002254","#00002698","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,11:07:39,588,1,"#00002254","#000016cc","info   ","usrtimecnt","Initialize for new thread (0x16CC, 0x9AAA920)"
2022-12-15,11:07:39,588,1,"#00002254","#000016cc","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,11:12:06,825,1,"#00002254","#00002b80","info   ","usrtimecnt","Counting Users..."
2022-12-15,11:12:13,804,1,"#00002254","#00002b80","info   ","usrtimecnt","Counted 1105 users"
2022-12-15,11:12:13,804,1,"#00002254","#00002b80","info   ","usrtimecnt","Writing 1105 Users"
2022-12-15,11:12:39,619,1,"#00002254","#000028c4","info   ","usrtimecnt","Initialize for new thread (0x28C4, 0x9AAA920)"
2022-12-15,11:12:39,619,1,"#00002254","#000028c4","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,11:12:39,619,1,"#00002254","#000028c4","info   ","usrtimecnt","USERTIMESetParams"
2022-12-15,11:12:39,619,1,"#00002254","#000028c4","info   ","usrtimecnt","USERTIMESetParams 0x9AA27C0"
2022-12-15,11:12:39,630,1,"#00002254","#000028c4","info   ","usrtimecnt","Initialize for new thread (0x28C4, 0x9AAA920)"
2022-12-15,11:12:39,630,1,"#00002254","#000028c4","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,11:12:39,633,1,"#00002254","#0000090c","info   ","usrtimecnt","Initialize for new thread (0x90C, 0x9AAA920)"
2022-12-15,11:12:39,634,1,"#00002254","#0000090c","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,11:15:33,038,1,"#00002254","#00002814","info   ","usrtimecnt","Days passed: 534"
2022-12-15,11:15:33,039,1,"#00002254","#00002814","info   ","usrtimecnt","Writing 534 Days"
2022-12-15,11:17:13,810,1,"#00002254","#00002b80","info   ","usrtimecnt","Counting Users..."
2022-12-15,11:17:20,157,1,"#00002254","#00002b80","info   ","usrtimecnt","Counted 1105 users"
2022-12-15,11:17:20,157,1,"#00002254","#00002b80","info   ","usrtimecnt","Writing 1105 Users"
2022-12-15,11:17:39,662,1,"#00002254","#00001e74","info   ","usrtimecnt","Initialize for new thread (0x1E74, 0x9AAA920)"
2022-12-15,11:17:39,662,1,"#00002254","#00001e74","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,11:17:39,662,1,"#00002254","#00001e74","info   ","usrtimecnt","USERTIMESetParams"
2022-12-15,11:17:39,662,1,"#00002254","#00001e74","info   ","usrtimecnt","USERTIMESetParams 0x9AA27C0"
2022-12-15,11:17:39,673,1,"#00002254","#00001e74","info   ","usrtimecnt","Initialize for new thread (0x1E74, 0x9AAA920)"
2022-12-15,11:17:39,673,1,"#00002254","#00001e74","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
